Title,DOI
Pinacidil but not nicorandil opens ATP-sensitive K+ channels and protects against simulated ischemia in rabbit myocytes,10.1006/jmcc.1996.0335
5-HT3 serotonin hetero-receptors inhibit [3H]acethylcholine release in rat cortical synaptosomes,10.1006/phrs.1997.0143
Barium influx mediated by the cardiac sodium-calcium exchanger in transfected Chinese hamster ovary cells,10.1085/jgp.109.1.41
A Buddhist Debate about the Self; and Remarks on Buddhism in the Work of Derek Parfit and Galen Strawson,10.1007/978-3-476-05728-0_16876-1
Evolutionary conservation of the 5-HT2B receptors,10.1007/978-3-030-55920-5
Biophoton emission of the human body,10.1016/s1011-1344(97)00050-x
Phalangeal metaplasia following amputation in a child's finger,10.1016/s0020-1383(97)00015-6
Recommendations for euthanasia of experimental animals: Part 2. DGXT of the European Commission,10.1258/002367796780739871
"Reciprocal localization of Nod and kinesin fusion proteins indicates microtubule polarity in the Drosophila oocyte, epithelium, neuron and muscle",10.1242/dev.124.2.461
Mirror-image optic nerve dysplasia with associated anisometropia in identical twins,10.2298/sarh1110661s
Ultraviolet laser-induced fluorescence of human stomach tissues: detection of cancer tissues by imaging techniques,10.1002/(sici)1096-9101(1997)21:2<149::aid-lsm6>3.0.co;2-q
Ultraweak chemiluminescence arising for glutaraldehyde-induced cross-linking reactions of biomolecules,10.1002/(sici)1099-1271(199709/10)12:5<233::aid-bio451>3.0.co;2-l
FGF-8 is associated with anteroposterior patterning and limb regeneration in Xenopus,10.1006/dbio.1997.8732
Properties of KvLQT1 K+ channel mutations in Romano-Ward and Jervell and Lange-Nielsen inherited cardiac arrhythmias,10.1093/emboj/16.17.5472
5-HT2B receptor-mediated serotonin morphogenetic functions in mouse cranial neural crest and myocardiac cells,10.1242/dev.124.9.1745
5-HT2B receptor-mediated serotonin morphogenetic functions in mouse cranial neural crest and myocardiac cells,10.1242/dev.124.9.1745
5-HT2B receptor-mediated serotonin morphogenetic functions in mouse cranial neural crest and myocardiac cells,10.1242/dev.124.9.1745
4-Aminopyridine causes apoptosis and blocks an outward rectifier K+ channel in malignant astrocytoma cell lines,10.1002/(sici)1097-4547(19970415)48:2<122::aid-jnr4>3.0.co;2-e
Electrogenic sulfate/chloride exchange in Xenopus oocytes mediated by murine AE1 E699Q,10.1085/jgp.109.3.345
Smad4 and FAST-1 in the assembly of activin-responsive factor,10.1038/38008
"Spirals, chaos, and new mechanisms of wave propagation",10.1111/j.1540-8159.1997.tb06200.x
The third transmembrane domain of the serotonin transporter contains residues associated with substrate and cocaine binding,10.1074/jbc.272.45.28321
External cysteine residues in the serotonin transporter,10.1021/bi962256g
Left-right pattern of cardiac BMP4 may drive asymmetry of the heart in zebrafish,10.1242/dev.124.21.4373
Bcl-2 promotes regeneration of severed axons in mammalian CNS,10.1038/385434a0
Geometric control of cell life and death,10.1126/science.276.5317.1425
Acupuncture normalizes dysfunction of hypothalamic-pituitary-ovarian axis,10.3727/036012997816356734
Regulation of spiral growth in planorbid gastropods,10.1111/j.1502-3931.1997.tb00468.x
The Hox cooperativity motif of the chimeric oncoprotein E2a-Pbx1 is necessary and sufficient for oncogenesis,10.1128/mcb.17.1.81
On Hebbian-like adaptation in heart muscle: a proposal for 'cardiac memory',10.1007/s004220050333
On Hebbian-like adaptation in heart muscle: a proposal for 'cardiac memory',10.1007/s004220050333
On Hebbian-like adaptation in heart muscle: a proposal for 'cardiac memory',10.1007/s004220050333
Translocation of myelin basic protein mRNA in oligodendrocytes requires microtubules and kinesin,10.1002/(sici)1097-0169(1997)38:4<318::aid-cm2>3.0.co;2-#
H+ permeation and pH regulation at a mammalian serotonin transporter,10.1523/jneurosci.17-07-02257.1997
Role of actin filament organization in cell volume and ion channel regulation,10.1002/(sici)1097-010x(19971201)279:5<425::aid-jez4>3.0.co;2-q
"Changes in actin filament organization regulate Na+,K(+)-ATPase activity. Role of actin phosphorylation",10.1111/j.1749-6632.1997.tb52318.x
Nucleotide transport through the cystic fibrosis transmembrane conductance regulator,10.1023/a:1027381412574
Microtubules suppress actomyosin-based cortical flow in Xenopus oocytes,10.1242/jcs.110.16.1907
Focus formation of C3H/10T1/2 cells and exposure to a 836.55 MHz modulated radiofrequency field,10.1002/(sici)1521-186x(1997)18:3<237::aid-bem6>3.0.co;2-3
Neuroendocrine gamma-Aminobutyric Acid (GABA): Functional Differences in GABAA Versus GABAB Receptor Inhibition of the Melanotrope Cell of Xenopus laevis1,10.1210/endo.138.1.4886
Neuroendocrine gamma-aminobutyric acid (GABA): functional differences in GABAA versus GABAB receptor inhibition of the melanotrope cell of Xenopus laevis,10.1210/endo.138.1.4886
Evidence for genetic control of Sonic hedgehog by Gli3 in mouse limb development,10.1016/s0925-4773(97)00656-4
The role of the IsK protein in the specific pharmacological properties of the IKs channel complex,10.1016/s0165-6147(96)01016-4
"Cell-, tissue-, and position-specific monoclonal antibodies against the planarian Dugesia (Girardia) tigrina",10.1007/s004180050098
"Connexins, gap junctions and cell-cell signalling in the nervous system",10.1111/j.1460-9568.1997.tb01346.x
Erythrocyte membrane transport physiology,10.1097/00062752-199704020-00008
Effects of three different diets on survival and growth of larvae of the African clawed frog Xenopus laevis,10.1577/1548-8640(1997)059<0054:eotddo>2.3.co;2
Role of V-ATPase-rich cells in acidification of the male reproductive tract,10.1242/jeb.200.2.257
Amphibian limb regeneration: rebuilding a complex structure,10.1126/science.276.5309.81
A new form of inherited red-blindness identified in zebrafish,10.1523/jneurosci.17-11-04236.1997
"Extrinsic cues, intrinsic cues and microfilaments regulate asymmetric protein localization in Drosophila neuroblasts",10.1016/s0960-9822(06)00370-8
Sunlight and the onset of skin cancer,10.1016/s0168-9525(97)01246-8
"Mutations of pma-1, the gene encoding the plasma membrane H+-ATPase of Neurospora crassa, suppress inhibition of growth by concanamycin A, a specific inhibitor of vacuolar ATPases",10.1074/jbc.272.23.14776
Modulation of the Kv1.3 potassium channel by receptor tyrosine kinases,10.1085/jgp.110.5.601
"Circuits, hormones, and learning: vocal behavior in songbirds",10.1002/(sici)1097-4695(19971105)33:5<602::aid-neu8>3.0.co;2-8
"BONABEAU, E., THERAULAZ, G., DENEUBOURG, J.L., ARON, S. & CAMAZINE, S. 1997. Self-organization in social insects, Trends in Ecology and Evolution, 12: 188-193",10.1142/s1469026802000506
Preferential expression of 5-HT1D over 5-HT1B receptors during early embryogenesis,10.1097/00001756-199712010-00001
Neurocristopathy: its growth and development in 20 years,10.3109/15513819709168343
Cytoplasmic transport in Drosophila ovarian follicles: the migration of microinjected fluorescent probes through intercellular bridges depends neither on electrical charge nor on external osmolarity,10.2307/1541652
Early expression of a novel nucleotide receptor in the neural plate of Xenopus embryos,10.1074/jbc.272.19.12583
Genital asymmetry in men,10.1093/humrep/12.1.68
Programming the Drosophila embryo,10.1385/cbb:34:2:153
Yeast surface display for screening combinatorial polypeptide libraries,10.1038/nbt0697-553
An essential role for retinoid signaling in anteroposterior neural patterning,10.1242/dev.124.2.373
Molecular and functional characterization of a 5-HT4 receptor cloned from human atrium,10.1016/s0014-5793(97)00820-x
KVLQT channels are inhibited by the K+ channel blocker 293B,10.1007/s004240050427
Do electromagnetic fields interact directly with DNA?,10.1002/(sici)1521-186x(1997)18:2<111::aid-bem3>3.0.co;2-5
Cell coupling and uncoupling in the ventricular zone of developing neocortex,10.1523/jneurosci.17-18-07037.1997
Rotational swimming preferences in mosquitofish: evidence for brain lateralization?,10.1016/s0031-9384(97)00230-8
Lateral asymmetries during escape behavior in a species of teleost fish (Jenynsia lineata),10.1016/s0031-9384(96)00308-3
Effects of lidocaine on cytosolic pH regulation and stimulus-induced effector functions in alveolar macrophages,10.1007/pl00007581
Homeodomain factor Nkx2-5 controls left/right asymmetric expression of bHLH gene eHand during murine heart development,10.1101/gad.11.11.1357
"Planarian mitochondria sequence heterogeneity: relationships between the type of cytochrome c oxidase subunit I gene sequence, karyotype and genital organ",10.1046/j.1365-294x.1997.00162.x
"Sites of reaction of the gastric H,K-ATPase with extracytoplasmic thiol reagents",10.1074/jbc.272.36.22438
"Germ-line tumor formation caused by activation of glp-1, a Caenorhabditis elegans member of the Notch family of receptors",10.1242/dev.124.4.925
Gap junctions as electrical synapses,10.1007/978-3-662-21935-5_4
Cellular stress response: stress proteins--physiology and implications for cancer,10.1007/978-3-642-60393-8_9
UV-induced signal transduction,10.1016/s1011-1344(96)07459-3
Life of Alexander G. Gurwitsch and his relevant contribution to the theory of morphogenetic fields [English],10.1080/00071773.1981.11007537
Life of Alexander G. Gurwitsch and his relevant contribution to the theory of morphogenetic fields,10.1080/00071773.1981.11007537
Studies in developmental cytomechanic [English],10.1007/978-3-319-45384-2_4
Studies in developmental cytomechanics,10.1007/978-3-642-72863-1
"The force that rules over the embryo [Russian] [Сила, управляющая зародышем]",10.4213/tmf333
On the active memory in developing systems [English],10.1002/9781119171683.ch3
On the active memory in developing systems,10.1002/9781119171683.ch3
Ultraweak photon emission from hen eggs and embryos: Non-additive interaction of two emitters and stable non-equilibricity [Russian] [Сверхслабые излучения куриных яиц и зародышей: неаддитивное взаимодействие двух излучателей и устойчивая неравновесность] [Transliteration: Sverkhslabye izlucheniia kurinykh iaits i zarodyshei: neadditivnoe vzaimodeistvie dvukh izluchatelei i ustoichivaia neravnovesnost'],10.46845/2541-8254-2021-5(32)-15-15
Exacerbation of acetazolamide teratogenesis by amiloride and its analogs active against Na+/H+ exchangers and Na+ channels,10.1016/s0890-6238(97)00066-x
Bioelectric potential gradients may initiate cell cycling: ELF and zeta potential gradients may mimic this effect,10.1002/(sici)1521-186x(1997)18:5<341::aid-bem1>3.0.co;2-2
"Monovalent cation permeation through the connexin40 gap junction channel. Cs, Rb, K, Na, Li, TEA, TMA, TBA, and effects of anions Br, Cl, F, acetate, aspartate, glutamate, and NO3",10.1085/jgp.109.4.509
Psychological effects of chronic exposure to 50 Hz magnetic fields in humans living near extra-high-voltage transmission lines,10.1002/(sici)1521-186x(1997)18:8<584::aid-bem7>3.0.co;2-z
Planarian Hox genes: novel patterns of expression during regeneration,10.1242/dev.124.1.141
The acid-sensitive ionic channel subunit ASIC and the mammalian degenerin MDEG form a heteromultimeric H+-gated Na+ channel with novel properties,10.1074/jbc.272.46.28819
Species-specific voltage-gating properties of connexin-45 junctions expressed in Xenopus oocytes,10.1016/s0006-3495(97)78108-6
Ectopic application of recombinant BMP-2 and BMP-4 can change patterning of developing chick facial primordia,10.1242/dev.124.2.391
Detection of mutant p53 in clam leukemia cells,10.1006/excr.1997.3513
Robustness in simple biochemical networks,10.1038/43199
Transfection of a reporter plasmid into cultured cells by sonoporation in vitro,10.1016/s0301-5629(97)00025-2
Interaction of phosphorylated tryptophan hydroxylase with 14-3-3 proteins,10.1074/jbc.272.42.26219
Flow cytometric determination of intracellular free potassium concentration,10.1002/(sici)1097-0320(19970501)28:1<42::aid-cyto5>3.0.co;2-j
Modelling the effect of gap junction nonlinearities in systems of coupled cells,10.1006/jtbi.1996.0351
Cardiac dysrhythmias associated with the intravenous administration of ondansetron and metoclopramide,10.1213/00000539-199706000-00038
